Event	ID	Name			Wwise Object Path	Notes
	150327520	Play_Slider_Start			\Default Work Unit\UI\Play_Slider_Start	
	158879903	Play_OBJECT_PICK_UP			\Default Work Unit\Interactables\Play_OBJECT_PICK_UP	
	160282985	Play_SwordHeavy_Attack			\Default Work Unit\Player\Weapons\Play_SwordHeavy_Attack	
	168006606	Play_FIREBALL_BURST			\Default Work Unit\Enemy\Dragon\Play_FIREBALL_BURST	
	206299382	bridgeAmbient			\Default Work Unit\Ambient\bridgeAmbient	
	239554289	Play_FIREBALL_INHALE			\Default Work Unit\Enemy\Dragon\Play_FIREBALL_INHALE	
	247560216	Stop_GameplayMusicSwitchDaniel			\Default Work Unit\Stop_GameplayMusicSwitchDaniel	
	457562831	fireOut			\Default Work Unit\Interactables\fireOut	
	1131214665	hallsAmbient			\Default Work Unit\Ambient\hallsAmbient	
	1292086503	Play_Back			\Default Work Unit\UI\Play_Back	
	1614877050	Play_GameplayMusicSwitchDaniel			\Default Work Unit\Play_GameplayMusicSwitchDaniel	
	1903256924	towerAmbient			\Default Work Unit\Ambient\towerAmbient	
	1906468590	Play_Foley_Enemy_HauntedArmor_Footstep			\Default Work Unit\Enemy\HauntedArmor\Play_Foley_Enemy_HauntedArmor_Footstep	
	1954061765	Stop_GameplayMusicSwitchDing			\Default Work Unit\Stop_GameplayMusicSwitchDing	
	1962302600	Play_Hover			\Default Work Unit\UI\Play_Hover	
	2171745078	Play_Wings			\Default Work Unit\Enemy\Dragon\Play_Wings	
	2222792503	Play_SFX_Enemy_HauntedArmor_Attack_Short			\Default Work Unit\Enemy\HauntedArmor\Play_SFX_Enemy_HauntedArmor_Attack_Short	
	2230670290	Play_Start			\Default Work Unit\UI\Play_Start	
	2272141938	Play_SFX_GATE_LEVER			\Default Work Unit\Interactables\Play_SFX_GATE_LEVER	
	2306120635	Play_Slider_End			\Default Work Unit\UI\Play_Slider_End	
	2753042117	Play_Stomp			\Default Work Unit\Enemy\Dragon\Play_Stomp	
	2755574209	Play_Block			\Default Work Unit\Player\Weapons\Play_Block	
	2770252186	Play_Roar			\Default Work Unit\Enemy\Dragon\Play_Roar	
	2802509975	Play_SwordCollision			\Default Work Unit\Player\Weapons\Play_SwordCollision	
	2960667969	Play_SFX_GATE_RISE			\Default Work Unit\Interactables\Play_SFX_GATE_RISE	
	2961648011	Play_Bellow			\Default Work Unit\Enemy\Dragon\Play_Bellow	
	3070694017	Play_SFX_Enemy_HauntedArmor_Attack_Long			\Default Work Unit\Enemy\HauntedArmor\Play_SFX_Enemy_HauntedArmor_Attack_Long	
	3290400036	Play_DragonFootsteps			\Default Work Unit\Enemy\Dragon\Play_DragonFootsteps	
	3305509726	Play_Roll_Contact			\Default Work Unit\Player\Play_Roll_Contact	
	3341034318	Play_Roll_Start			\Default Work Unit\Player\Play_Roll_Start	
	3468374487	fireLight			\Default Work Unit\Interactables\fireLight	
	3609565814	fireBurn			\Default Work Unit\Interactables\fireBurn	
	3689126666	Play_Jump			\Default Work Unit\Player\Play_Jump	
	3854155799	Play_Footsteps			\Default Work Unit\Player\Play_Footsteps	
	3860455926	Play_PickUp			\Default Work Unit\UI\Play_PickUp	
	4115969904	Play_Parry			\Default Work Unit\Player\Weapons\Play_Parry	
	4136017490	Play_Confirm			\Default Work Unit\UI\Play_Confirm	
	4172974113	Play_SwordQuick_Attack			\Default Work Unit\Player\Weapons\Play_SwordQuick_Attack	
	4281370459	Play_GameplayMusicSwitchDing			\Default Work Unit\Play_GameplayMusicSwitchDing	

Switch Group	ID	Name			Wwise Object Path	Notes
	2033627364	SurfaceMaterial_Switch			\Default Work Unit\SurfaceMaterial_Switch	

Switch	ID	Name	Switch Group			Notes
	712897245	Mud	SurfaceMaterial_Switch			
	803837735	Sand	SurfaceMaterial_Switch			
	841620460	Concrete	SurfaceMaterial_Switch			
	2003927601	Puddle	SurfaceMaterial_Switch			
	2058049674	Wood	SurfaceMaterial_Switch			
	2185786256	Gravel	SurfaceMaterial_Switch			
	2637588553	Tile	SurfaceMaterial_Switch			
	4248645337	Grass	SurfaceMaterial_Switch			

State Group	ID	Name			Wwise Object Path	Notes
	79836495	ENVIRONEMENT_STATE			\Default Work Unit\ENVIRONEMENT_STATE	
	762757699	GAMEPLAY_STATE			\Default Work Unit\GAMEPLAY_STATE	

State	ID	Name	State Group			Notes
	438105790	Outside	ENVIRONEMENT_STATE			
	748895195	None	ENVIRONEMENT_STATE			
	3553349781	Inside	ENVIRONEMENT_STATE			
	748895195	None	GAMEPLAY_STATE			
	2582085496	Exploration	GAMEPLAY_STATE			
	2764240573	Combat	GAMEPLAY_STATE			

Custom State	ID	Name	State Group	Owner		Notes
	125659826	Inside	ENVIRONEMENT_STATE	\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer		
	559686592	Outside	ENVIRONEMENT_STATE	\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer		

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	62872554	Vox_Player_Grunt_Heavy_02	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Vox_Player_Grunt_Attack_Heavy\Vox_Player_Grunt_Heavy_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Vox\Vox_Player_Grunt_Attack_Heavy\Vox_Player_Grunt_Heavy_02		10089
	65126692	Foley_Player_FSSand_07	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Footstep\Sand\Foley_Player_FSSand_07_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Footsteps\Sand\Foley_Player_FSSand_07		6224
	69486095	DRAGON_ROAR_03	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Roar\DRAGON_ROAR_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Roar\DRAGON_ROAR_03		48888
	71179315	Foley_Player_FSMud_02	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Footstep\Mud\Foley_Player_FSMud_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Footsteps\Mud\Foley_Player_FSMud_02		6269
	71370987	Foley_Player_FSPuddle_06	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Footstep\Puddle\Foley_Player_FSPuddle_06_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Footsteps\Puddle\Foley_Player_FSPuddle_06		5230
	73024082	GameOff_Expl_LOOP2_Perc_Nov25	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\LOOP2\GameOff_Expl_LOOP2_Perc_Nov25_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDing\EXPLORATION_Ding\LOOP2\GameOff_Expl_LOOP2_Perc_Nov25		838652
	80111373	GameOff_Combat_LOOP2_Perc_Nov25	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\LOOP2\GameOff_Combat_LOOP2_Perc_Nov25_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDing\COMBAT_Ding\LOOP2\GameOff_Combat_LOOP2_Perc_Nov25		1036093
	85468853	windGusts-007	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\windGusts-007_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Ambient\Ambience\windGusts\windGusts-007		88732
	94506757	SFX_Player_Weapon_Collide_Tail_Concrete_03	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Weapon Collide\Collide Tail\Concrete\SFX_Player_Weapon_Collide_Tail_Concrete_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Sword Collision\SwordCollideTails\Concrete\SFX_Player_Weapon_Collide_Tail_Concrete_03		28436
	100039941	DRAGON_ROAR_01	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Roar\DRAGON_ROAR_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Roar\DRAGON_ROAR_01		41180
	102968465	drips-003	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\drips-003_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Ambient\Ambience\drips\drips-003		35593
	104418782	DRAGON_ROAR_02	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Roar\DRAGON_ROAR_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Roar\DRAGON_ROAR_02		46184
	109788312	FIREBALL_INHALE	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Fireball\FIREBALL_INHALE_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Fireball\FIREBALL_INHALE		32673
	110552043	Vox_Player_Grunt_Heavy_04	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Vox_Player_Grunt_Attack_Heavy\Vox_Player_Grunt_Heavy_04_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Vox\Vox_Player_Grunt_Attack_Heavy\Vox_Player_Grunt_Heavy_04		11151
	115226020	Mus_Expl_Tag_01_v1_Cello	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\tag_01\Mus_Expl_Tag_01_v1_Cello_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\EXPLORATION_Daniel\Tag\Mus_Expl_Tag_01_v1_Cello		216520
	117085588	GameOff_Combat_INTRO_SulTasto_Nov25	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\GameOff_Combat_INTRO_SulTasto_Nov25_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDing\COMBAT_Ding\INTRO\GameOff_Combat_INTRO_SulTasto_Nov25		121786
	117295907	Mus_Combat_Loop_01_v1_MaleChoir	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Mus_Combat_Loop_01_v1_MaleChoir_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\COMBAT_Daniel\Loop\Mus_Combat_Loop_01_v1_MaleChoir		1335548
	121170771	Foley_Player_FSWood_08	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Footstep\Wood\Foley_Player_FSWood_08_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Footsteps\Wood\Foley_Player_FSWood_08		1368
	128767792	SFX_UI_PickUp	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\UI\SFX_UI_PickUp_6409A0BC.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\UI\SFX_UI_PickUp		25538
	133317810	GameOff_Combat_LOOP2_SulTasto_Nov25	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\LOOP2\GameOff_Combat_LOOP2_SulTasto_Nov25_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDing\COMBAT_Ding\LOOP2\GameOff_Combat_LOOP2_SulTasto_Nov25		982600
	155739368	SFX_Enemy_HauntedArmor_Attack_Long_02	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_02		30422
	157194131	Mus_Expl_Loop_01_v1_Cello	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\loop_01\Mus_Expl_Loop_01_v1_Cello_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\EXPLORATION_Daniel\Loop\Mus_Expl_Loop_01_v1_Cello		1931346
	158713601	DRAGON_WINGS_06	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Wings\DRAGON_WINGS_06_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Wings\DRAGON_WINGS_06		32291
	159684220	drips-006	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\drips-006_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Ambient\Ambience\drips\drips-006		35165
	161174856	SFX_DRAGON_FOOTSTEPS_01	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\SFX_DRAGON_FOOTSTEPS_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Footsteps\SFX_DRAGON_FOOTSTEPS_01		10351
	161690530	Player_Attack_Heavy_01	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Attack\Heavy\Player_Attack_Heavy_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Movement\Attack\Sword\SwordHeavy_Attack\Player_Attack_Heavy_01		11053
	169270103	SFX_Enemy_HauntedArmor_Attack_Long_06	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_06_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_06		32840
	179324131	SFX_UI_Confirm	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\UI\SFX_UI_Confirm_A137B0D6.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\UI\SFX_UI_Confirm		11714
	192366918	SFX_Enemy_HauntedArmor_Attack_Long_04	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_04_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Haunted Armor\SFX_Enemy_HauntedArmor_Attack_Long\SFX_Enemy_HauntedArmor_Attack_Long_04		31066
	195108500	DRAGON_STOMP_03	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Dracolich\Stomp\DRAGON_STOMP_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Enemy Mixer\Dracolich\Stomp\DRAGON_STOMP_03		60768
	201281582	Mus_Combat_Transition_01_v1_SineWave	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Mus_Combat_Transition_01_v1_SineWave_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\COMBAT_Daniel\Transition\Mus_Combat_Transition_01_v1_SineWave		54998
	203113727	drips-005	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\drips-005_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\Ambient\Ambience\drips\drips-005		33978
	206827220	Mus_Expl_Loop_01_v1_Violin2	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\loop_01\Mus_Expl_Loop_01_v1_Violin2_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\EXPLORATION_Daniel\Loop\Mus_Expl_Loop_01_v1_Violin2		1879503
	207081866	Mus_Combat_Intro_01_v1_Violin1	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Mus_Combat_Intro_01_v1_Violin1_0762CC47.wem		\Interactive Music Hierarchy\Default Work Unit\GameplayMusicSwitchDaniel\COMBAT_Daniel\Intro\Mus_Combat_Intro_01_v1_Violin1		524916
	209418646	Foley_Player_FSGrass_06	F:\Projects\Unreal\GameOff2023\GameOff2023_WwiseProject\.cache\Windows\SFX\Footstep\Grass\Foley_Player_FSGrass_06_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MasterSFXMixer\PlayerMixer\Footsteps\Grass\Foley_Player_FSGrass_06		15628
